Time Analysis Roofline Report
Models : AlexNet, MobileNetV2, ResNet101, VGG16
HW     : Raspberry Pi 4, Raspberry Pi 5, Apple M4, Arduino Nicla Vision
dtype  : float32  |  mode : inference
========================================================================================================================

  Model Summary
+-------------+----------------------+-----------+-----------+---------+-------------+------------+-----------+------------+------------+
| Model       | Hardware             | W (FLOPs) | Q (Bytes) | I (F/B) | Y (FLOPs/s) | T_compute  | T_memory  | T_actual   | Bottleneck |
+-------------+----------------------+-----------+-----------+---------+-------------+------------+-----------+------------+------------+
| AlexNet     | Raspberry Pi 4       | 1.43G     | 253.8M    | 5.634   | 48.00G      | 29.786 ms  | 9.914 ms  | 29.786 ms  | compute    |
| AlexNet     | Raspberry Pi 5       | 1.43G     | 253.8M    | 5.634   | 38.40G      | 37.232 ms  | 4.957 ms  | 37.232 ms  | compute    |
| AlexNet     | Apple M4             | 1.43G     | 253.8M    | 5.634   | 676.03G     | 2.115 ms   | 2.115 ms  | 2.115 ms   | compute    |
| AlexNet     | Arduino Nicla Vision | 1.43G     | 253.8M    | 5.634   | 1.92G       | 744.649 ms | 16.523 ms | 744.649 ms | compute    |
| MobileNetV2 | Raspberry Pi 4       | 621.0M    | 170.1M    | 3.651   | 48.00G      | 12.938 ms  | 6.644 ms  | 12.938 ms  | compute    |
| MobileNetV2 | Raspberry Pi 5       | 621.0M    | 170.1M    | 3.651   | 38.40G      | 16.172 ms  | 3.322 ms  | 16.172 ms  | compute    |
| MobileNetV2 | Apple M4             | 621.0M    | 170.1M    | 3.651   | 438.14G     | 1.417 ms   | 1.417 ms  | 1.417 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | 621.0M    | 170.1M    | 3.651   | 1.92G       | 323.444 ms | 11.073 ms | 323.444 ms | compute    |
| ResNet101   | Raspberry Pi 4       | 15.66G    | 661.3M    | 23.686  | 48.00G      | 326.327 ms | 25.832 ms | 326.327 ms | compute    |
| ResNet101   | Raspberry Pi 5       | 15.66G    | 661.3M    | 23.686  | 38.40G      | 407.908 ms | 12.916 ms | 407.908 ms | compute    |
| ResNet101   | Apple M4             | 15.66G    | 661.3M    | 23.686  | 2.84T       | 5.511 ms   | 5.511 ms  | 5.511 ms   | compute    |
| ResNet101   | Arduino Nicla Vision | 15.66G    | 661.3M    | 23.686  | 1.92G       | 8.158 s    | 43.054 ms | 8.158 s    | compute    |
| VGG16       | Raspberry Pi 4       | 30.97G    | 783.4M    | 39.536  | 48.00G      | 645.287 ms | 30.603 ms | 645.287 ms | compute    |
| VGG16       | Raspberry Pi 5       | 30.97G    | 783.4M    | 39.536  | 38.40G      | 806.609 ms | 15.302 ms | 806.609 ms | compute    |
| VGG16       | Apple M4             | 30.97G    | 783.4M    | 39.536  | 4.60T       | 6.733 ms   | 6.529 ms  | 6.733 ms   | compute    |
| VGG16       | Arduino Nicla Vision | 30.97G    | 783.4M    | 39.536  | 1.92G       | 16.132 s   | 51.005 ms | 16.132 s   | compute    |
+-------------+----------------------+-----------+-----------+---------+-------------+------------+-----------+------------+------------+


  Top-10 Layer Summary
+------+-------------+-----------------+---------------------+-----------+----------+---------------------------+---------------------------+---------------------+---------------------------------+
| Rank | Model       | Type            | Layer               | W (FLOPs) | I (F/B)  | T_actual [Raspberry Pi 4] | T_actual [Raspberry Pi 5] | T_actual [Apple M4] | T_actual [Arduino Nicla Vision] |
+------+-------------+-----------------+---------------------+-----------+----------+---------------------------+---------------------------+---------------------+---------------------------------+
| 1    | AlexNet     | Conv2d          | features.3          | 448.0M    | 226.7323 | 9.334 ms                  | 11.668 ms                 | 97.399 us           | 233.353 ms                      |
| 2    | AlexNet     | Linear          | classifier.1        | 75.5M     | 0.4998   | 5.901 ms                  | 2.950 ms                  | 1.259 ms            | 39.324 ms                       |
| 3    | AlexNet     | ReLU            | features.1          | 194K      | 0.1250   | 60.500 us                 | 30.250 us                 | 12.907 us           | 100.833 us                      |
| 4    | AlexNet     | MaxPool         | features.2          | 187K      | 0.1942   | 37.540 us                 | 18.770 us                 | 8.009 us            | 97.200 us                       |
| 5    | AlexNet     | AdaptiveAvgPool | avgpool             | 9K        | 0.1250   | 2.880 us                  | 1.440 us                  | 614.40 ns           | 4.800 us                        |
| 1    | MobileNetV2 | Conv2d          | features.18.0       | 40.1M     | 20.5639  | 836.267 us                | 1.045 ms                  | 16.267 us           | 20.907 ms                       |
| 2    | MobileNetV2 | Linear          | classifier.1        | 2.6M      | 0.4989   | 200.512 us                | 100.256 us                | 42.776 us           | 1.334 ms                        |
| 3    | MobileNetV2 | BatchNorm       | features.2.conv.0.1 | 2.4M      | 0.2500   | 376.350 us                | 188.175 us                | 80.288 us           | 1.254 ms                        |
| 4    | MobileNetV2 | ReLU            | features.2.conv.0.2 | 1.2M      | 0.1250   | 376.320 us                | 188.160 us                | 80.282 us           | 627.200 us                      |
| 1    | ResNet101   | Conv2d          | conv1               | 236.0M    | 61.2899  | 4.917 ms                  | 6.147 ms                  | 51.310 us           | 122.931 ms                      |
| 2    | ResNet101   | Linear          | fc                  | 4.1M      | 0.4991   | 320.632 us                | 160.316 us                | 68.402 us           | 2.134 ms                        |
| 3    | ResNet101   | BatchNorm       | bn1                 | 1.6M      | 0.2500   | 250.900 us                | 125.450 us                | 53.525 us           | 836.267 us                      |
| 4    | ResNet101   | ReLU            | relu                | 803K      | 0.1250   | 250.880 us                | 125.440 us                | 53.521 us           | 418.133 us                      |
| 5    | ResNet101   | MaxPool         | maxpool             | 803K      | 0.2000   | 156.800 us                | 78.400 us                 | 33.451 us           | 418.133 us                      |
| 6    | ResNet101   | AdaptiveAvgPool | avgpool             | 2K        | 0.0050   | 16.000 us                 | 8.000 us                  | 3.413 us            | 26.667 us                       |
| 1    | VGG16       | Conv2d          | features.2          | 3.70G     | 143.3011 | 77.137 ms                 | 96.422 ms                 | 804.910 us          | 1.928 s                         |
| 2    | VGG16       | Linear          | classifier.0        | 205.5M    | 0.4998   | 16.062 ms                 | 8.031 ms                  | 3.426 ms            | 107.044 ms                      |
| 3    | VGG16       | ReLU            | features.1          | 3.2M      | 0.1250   | 1.004 ms                  | 501.760 us                | 214.084 us          | 1.673 ms                        |
| 4    | VGG16       | MaxPool         | features.4          | 3.2M      | 0.2000   | 627.200 us                | 313.600 us                | 133.803 us          | 1.673 ms                        |
| 5    | VGG16       | AdaptiveAvgPool | avgpool             | 25K       | 0.1250   | 7.840 us                  | 3.920 us                  | 1.673 us            | 13.067 us                       |
+------+-------------+-----------------+---------------------+-----------+----------+---------------------------+---------------------------+---------------------+---------------------------------+


  Full Layer Detail
+-------------+----------------------+-----------------------+-----------------+-----------+-----------+----------+-------------+------------+------------+------------+------------+
| Model       | Hardware             | Layer                 | Type            | W (FLOPs) | Q (Bytes) | I (F/B)  | Y (FLOPs/s) | T_compute  | T_memory   | T_actual   | Bottleneck |
| MobileNetV2 | Arduino Nicla Vision | features.6.conv.1.0   | Conv2d          | 2.7M      | 1.2M      | 2.2372   | 1.92G       | 1.411 ms   | 78.850 us  | 1.411 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.6.conv.1.1   | BatchNorm       | 301K      | 1.2M      | 0.2497   | 1.92G       | 156.800 us | 78.500 us  | 156.800 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.6.conv.1.2   | ReLU            | 151K      | 1.2M      | 0.1250   | 1.92G       | 78.400 us  | 78.400 us  | 78.400 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.6.conv.2     | Conv2d          | 9.6M      | 727K      | 13.2507  | 1.92G       | 5.018 ms   | 47.333 us  | 5.018 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.6.conv.3     | BatchNorm       | 50K       | 201K      | 0.2497   | 1.92G       | 26.133 us  | 13.083 us  | 26.133 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.7.conv.0.0   | Conv2d          | 9.6M      | 727K      | 13.2507  | 1.92G       | 5.018 ms   | 47.333 us  | 5.018 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.7.conv.0.1   | BatchNorm       | 301K      | 1.2M      | 0.2497   | 1.92G       | 156.800 us | 78.500 us  | 156.800 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.7.conv.0.2   | ReLU            | 151K      | 1.2M      | 0.1250   | 1.92G       | 78.400 us  | 78.400 us  | 78.400 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.7.conv.1.0   | Conv2d          | 677K      | 760K      | 0.8918   | 1.92G       | 352.800 us | 49.450 us  | 352.800 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.7.conv.1.1   | BatchNorm       | 75K       | 303K      | 0.2487   | 1.92G       | 39.200 us  | 19.700 us  | 39.200 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.7.conv.1.2   | ReLU            | 38K       | 301K      | 0.1250   | 1.92G       | 19.600 us  | 19.600 us  | 19.600 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.7.conv.2     | Conv2d          | 4.8M      | 250K      | 19.2787  | 1.92G       | 2.509 ms   | 16.267 us  | 2.509 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.7.conv.3     | BatchNorm       | 25K       | 101K      | 0.2487   | 1.92G       | 13.067 us  | 6.567 us   | 13.067 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.8.conv.0.0   | Conv2d          | 9.6M      | 450K      | 21.4305  | 1.92G       | 5.018 ms   | 29.267 us  | 5.018 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.8.conv.0.1   | BatchNorm       | 151K      | 605K      | 0.2487   | 1.92G       | 78.400 us  | 39.400 us  | 78.400 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.8.conv.0.2   | ReLU            | 75K       | 602K      | 0.1250   | 1.92G       | 39.200 us  | 39.200 us  | 39.200 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.8.conv.1.0   | Conv2d          | 1.4M      | 616K      | 2.1995   | 1.92G       | 705.600 us | 40.100 us  | 705.600 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.8.conv.1.1   | BatchNorm       | 151K      | 605K      | 0.2487   | 1.92G       | 78.400 us  | 39.400 us  | 78.400 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.8.conv.1.2   | ReLU            | 75K       | 602K      | 0.1250   | 1.92G       | 39.200 us  | 39.200 us  | 39.200 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.8.conv.2     | Conv2d          | 9.6M      | 450K      | 21.4305  | 1.92G       | 5.018 ms   | 29.267 us  | 5.018 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.8.conv.3     | BatchNorm       | 25K       | 101K      | 0.2487   | 1.92G       | 13.067 us  | 6.567 us   | 13.067 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.9.conv.0.0   | Conv2d          | 9.6M      | 450K      | 21.4305  | 1.92G       | 5.018 ms   | 29.267 us  | 5.018 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.9.conv.0.1   | BatchNorm       | 151K      | 605K      | 0.2487   | 1.92G       | 78.400 us  | 39.400 us  | 78.400 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.9.conv.0.2   | ReLU            | 75K       | 602K      | 0.1250   | 1.92G       | 39.200 us  | 39.200 us  | 39.200 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.9.conv.1.0   | Conv2d          | 1.4M      | 616K      | 2.1995   | 1.92G       | 705.600 us | 40.100 us  | 705.600 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.9.conv.1.1   | BatchNorm       | 151K      | 605K      | 0.2487   | 1.92G       | 78.400 us  | 39.400 us  | 78.400 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.9.conv.1.2   | ReLU            | 75K       | 602K      | 0.1250   | 1.92G       | 39.200 us  | 39.200 us  | 39.200 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.9.conv.2     | Conv2d          | 9.6M      | 450K      | 21.4305  | 1.92G       | 5.018 ms   | 29.267 us  | 5.018 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.9.conv.3     | BatchNorm       | 25K       | 101K      | 0.2487   | 1.92G       | 13.067 us  | 6.567 us   | 13.067 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.10.conv.0.0  | Conv2d          | 9.6M      | 450K      | 21.4305  | 1.92G       | 5.018 ms   | 29.267 us  | 5.018 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.10.conv.0.1  | BatchNorm       | 151K      | 605K      | 0.2487   | 1.92G       | 78.400 us  | 39.400 us  | 78.400 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.10.conv.0.2  | ReLU            | 75K       | 602K      | 0.1250   | 1.92G       | 39.200 us  | 39.200 us  | 39.200 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.10.conv.1.0  | Conv2d          | 1.4M      | 616K      | 2.1995   | 1.92G       | 705.600 us | 40.100 us  | 705.600 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.10.conv.1.1  | BatchNorm       | 151K      | 605K      | 0.2487   | 1.92G       | 78.400 us  | 39.400 us  | 78.400 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.10.conv.1.2  | ReLU            | 75K       | 602K      | 0.1250   | 1.92G       | 39.200 us  | 39.200 us  | 39.200 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.10.conv.2    | Conv2d          | 9.6M      | 450K      | 21.4305  | 1.92G       | 5.018 ms   | 29.267 us  | 5.018 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.10.conv.3    | BatchNorm       | 25K       | 101K      | 0.2487   | 1.92G       | 13.067 us  | 6.567 us   | 13.067 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.11.conv.0.0  | Conv2d          | 9.6M      | 450K      | 21.4305  | 1.92G       | 5.018 ms   | 29.267 us  | 5.018 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.11.conv.0.1  | BatchNorm       | 151K      | 605K      | 0.2487   | 1.92G       | 78.400 us  | 39.400 us  | 78.400 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.11.conv.0.2  | ReLU            | 75K       | 602K      | 0.1250   | 1.92G       | 39.200 us  | 39.200 us  | 39.200 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.11.conv.1.0  | Conv2d          | 1.4M      | 616K      | 2.1995   | 1.92G       | 705.600 us | 40.100 us  | 705.600 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.11.conv.1.1  | BatchNorm       | 151K      | 605K      | 0.2487   | 1.92G       | 78.400 us  | 39.400 us  | 78.400 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.11.conv.1.2  | ReLU            | 75K       | 602K      | 0.1250   | 1.92G       | 39.200 us  | 39.200 us  | 39.200 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.11.conv.2    | Conv2d          | 14.5M     | 524K      | 27.5894  | 1.92G       | 7.526 ms   | 34.100 us  | 7.526 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.11.conv.3    | BatchNorm       | 38K       | 151K      | 0.2487   | 1.92G       | 19.600 us  | 9.850 us   | 19.600 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.12.conv.0.0  | Conv2d          | 21.7M     | 748K      | 28.9774  | 1.92G       | 11.290 ms  | 48.700 us  | 11.290 ms  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.12.conv.0.1  | BatchNorm       | 226K      | 908K      | 0.2487   | 1.92G       | 117.600 us | 59.100 us  | 117.600 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.12.conv.0.2  | ReLU            | 113K      | 903K      | 0.1250   | 1.92G       | 58.800 us  | 58.800 us  | 58.800 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.12.conv.1.0  | Conv2d          | 2.0M      | 924K      | 2.1995   | 1.92G       | 1.058 ms   | 60.150 us  | 1.058 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.12.conv.1.1  | BatchNorm       | 226K      | 908K      | 0.2487   | 1.92G       | 117.600 us | 59.100 us  | 117.600 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.12.conv.1.2  | ReLU            | 113K      | 903K      | 0.1250   | 1.92G       | 58.800 us  | 58.800 us  | 58.800 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.12.conv.2    | Conv2d          | 21.7M     | 748K      | 28.9774  | 1.92G       | 11.290 ms  | 48.700 us  | 11.290 ms  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.12.conv.3    | BatchNorm       | 38K       | 151K      | 0.2487   | 1.92G       | 19.600 us  | 9.850 us   | 19.600 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.13.conv.0.0  | Conv2d          | 21.7M     | 748K      | 28.9774  | 1.92G       | 11.290 ms  | 48.700 us  | 11.290 ms  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.13.conv.0.1  | BatchNorm       | 226K      | 908K      | 0.2487   | 1.92G       | 117.600 us | 59.100 us  | 117.600 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.13.conv.0.2  | ReLU            | 113K      | 903K      | 0.1250   | 1.92G       | 58.800 us  | 58.800 us  | 58.800 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.13.conv.1.0  | Conv2d          | 2.0M      | 924K      | 2.1995   | 1.92G       | 1.058 ms   | 60.150 us  | 1.058 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.13.conv.1.1  | BatchNorm       | 226K      | 908K      | 0.2487   | 1.92G       | 117.600 us | 59.100 us  | 117.600 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.13.conv.1.2  | ReLU            | 113K      | 903K      | 0.1250   | 1.92G       | 58.800 us  | 58.800 us  | 58.800 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.13.conv.2    | Conv2d          | 21.7M     | 748K      | 28.9774  | 1.92G       | 11.290 ms  | 48.700 us  | 11.290 ms  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.13.conv.3    | BatchNorm       | 38K       | 151K      | 0.2487   | 1.92G       | 19.600 us  | 9.850 us   | 19.600 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.14.conv.0.0  | Conv2d          | 21.7M     | 748K      | 28.9774  | 1.92G       | 11.290 ms  | 48.700 us  | 11.290 ms  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.14.conv.0.1  | BatchNorm       | 226K      | 908K      | 0.2487   | 1.92G       | 117.600 us | 59.100 us  | 117.600 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.14.conv.0.2  | ReLU            | 113K      | 903K      | 0.1250   | 1.92G       | 58.800 us  | 58.800 us  | 58.800 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.14.conv.1.0  | Conv2d          | 508K      | 585K      | 0.8681   | 1.92G       | 264.600 us | 38.100 us  | 264.600 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.14.conv.1.1  | BatchNorm       | 56K       | 230K      | 0.2450   | 1.92G       | 29.400 us  | 15.000 us  | 29.400 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.14.conv.1.2  | ReLU            | 28K       | 226K      | 0.1250   | 1.92G       | 14.700 us  | 14.700 us  | 14.700 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.14.conv.2    | Conv2d          | 9.0M      | 513K      | 17.6092  | 1.92G       | 4.704 ms   | 33.392 us  | 4.704 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.14.conv.3    | BatchNorm       | 16K       | 64K       | 0.2450   | 1.92G       | 8.167 us   | 4.167 us   | 8.167 us   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.15.conv.0.0  | Conv2d          | 15.1M     | 834K      | 18.0507  | 1.92G       | 7.840 ms   | 54.292 us  | 7.840 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.15.conv.0.1  | BatchNorm       | 94K       | 384K      | 0.2450   | 1.92G       | 49.000 us  | 25.000 us  | 49.000 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.15.conv.0.2  | ReLU            | 47K       | 376K      | 0.1250   | 1.92G       | 24.500 us  | 24.500 us  | 24.500 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.15.conv.1.0  | Conv2d          | 847K      | 411K      | 2.0607   | 1.92G       | 441.000 us | 26.750 us  | 441.000 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.15.conv.1.1  | BatchNorm       | 94K       | 384K      | 0.2450   | 1.92G       | 49.000 us  | 25.000 us  | 49.000 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.15.conv.1.2  | ReLU            | 47K       | 376K      | 0.1250   | 1.92G       | 24.500 us  | 24.500 us  | 24.500 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.15.conv.2    | Conv2d          | 15.1M     | 834K      | 18.0507  | 1.92G       | 7.840 ms   | 54.292 us  | 7.840 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.15.conv.3    | BatchNorm       | 16K       | 64K       | 0.2450   | 1.92G       | 8.167 us   | 4.167 us   | 8.167 us   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.16.conv.0.0  | Conv2d          | 15.1M     | 834K      | 18.0507  | 1.92G       | 7.840 ms   | 54.292 us  | 7.840 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.16.conv.0.1  | BatchNorm       | 94K       | 384K      | 0.2450   | 1.92G       | 49.000 us  | 25.000 us  | 49.000 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.16.conv.0.2  | ReLU            | 47K       | 376K      | 0.1250   | 1.92G       | 24.500 us  | 24.500 us  | 24.500 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.16.conv.1.0  | Conv2d          | 847K      | 411K      | 2.0607   | 1.92G       | 441.000 us | 26.750 us  | 441.000 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.16.conv.1.1  | BatchNorm       | 94K       | 384K      | 0.2450   | 1.92G       | 49.000 us  | 25.000 us  | 49.000 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.16.conv.1.2  | ReLU            | 47K       | 376K      | 0.1250   | 1.92G       | 24.500 us  | 24.500 us  | 24.500 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.16.conv.2    | Conv2d          | 15.1M     | 834K      | 18.0507  | 1.92G       | 7.840 ms   | 54.292 us  | 7.840 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.16.conv.3    | BatchNorm       | 16K       | 64K       | 0.2450   | 1.92G       | 8.167 us   | 4.167 us   | 8.167 us   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.17.conv.0.0  | Conv2d          | 15.1M     | 834K      | 18.0507  | 1.92G       | 7.840 ms   | 54.292 us  | 7.840 ms   | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.17.conv.0.1  | BatchNorm       | 94K       | 384K      | 0.2450   | 1.92G       | 49.000 us  | 25.000 us  | 49.000 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.17.conv.0.2  | ReLU            | 47K       | 376K      | 0.1250   | 1.92G       | 24.500 us  | 24.500 us  | 24.500 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.17.conv.1.0  | Conv2d          | 847K      | 411K      | 2.0607   | 1.92G       | 441.000 us | 26.750 us  | 441.000 us | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.17.conv.1.1  | BatchNorm       | 94K       | 384K      | 0.2450   | 1.92G       | 49.000 us  | 25.000 us  | 49.000 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.17.conv.1.2  | ReLU            | 47K       | 376K      | 0.1250   | 1.92G       | 24.500 us  | 24.500 us  | 24.500 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | features.17.conv.2    | Conv2d          | 30.1M     | 1.5M      | 20.3460  | 1.92G       | 15.680 ms  | 96.333 us  | 15.680 ms  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.17.conv.3    | BatchNorm       | 31K       | 128K      | 0.2450   | 1.92G       | 16.333 us  | 8.333 us   | 16.333 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.18.0         | Conv2d          | 40.1M     | 2.0M      | 20.5639  | 1.92G       | 20.907 ms  | 127.083 us | 20.907 ms  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.18.1         | BatchNorm       | 125K      | 512K      | 0.2450   | 1.92G       | 65.333 us  | 33.333 us  | 65.333 us  | compute    |
| MobileNetV2 | Arduino Nicla Vision | features.18.2         | ReLU            | 63K       | 502K      | 0.1250   | 1.92G       | 32.667 us  | 32.667 us  | 32.667 us  | memory     |
| MobileNetV2 | Arduino Nicla Vision | classifier.0          | Dropout         | 0         | 10K       | 0.0000   | 0           | 0 s        | 666.67 ns  | 666.67 ns  | memory     |
| MobileNetV2 | Arduino Nicla Vision | classifier.1          | Linear          | 2.6M      | 5.1M      | 0.4989   | 1.92G       | 1.334 ms   | 334.188 us | 1.334 ms   | compute    |
| ResNet101   | Raspberry Pi 4       | conv1                 | Conv2d          | 236.0M    | 3.9M      | 61.2899  | 48.00G      | 4.917 ms   | 150.430 us | 4.917 ms   | compute    |
| ResNet101   | Raspberry Pi 4       | bn1                   | BatchNorm       | 1.6M      | 6.4M      | 0.2500   | 6.40G       | 250.900 us | 250.900 us | 250.900 us | memory     |
| ResNet101   | Raspberry Pi 4       | relu                  | ReLU            | 803K      | 6.4M      | 0.1250   | 3.20G       | 250.880 us | 250.880 us | 250.880 us | memory     |
| ResNet101   | Raspberry Pi 4       | maxpool               | MaxPool         | 803K      | 4.0M      | 0.2000   | 5.12G       | 156.800 us | 156.800 us | 156.800 us | memory     |
| ResNet101   | Raspberry Pi 4       | layer1.0.conv1        | Conv2d          | 25.7M     | 1.6M      | 15.8384  | 48.00G      | 535.211 us | 63.360 us  | 535.211 us | compute    |
| ResNet101   | Raspberry Pi 4       | layer1.0.bn1          | BatchNorm       | 401K      | 1.6M      | 0.2499   | 6.40G       | 62.740 us  | 62.740 us  | 62.740 us  | memory     |
| ResNet101   | Raspberry Pi 4       | layer1.0.relu         | ReLU            | 803K      | 6.4M      | 0.1250   | 3.20G       | 250.880 us | 250.880 us | 250.880 us | memory     |
| ResNet101   | Raspberry Pi 4       | layer1.0.conv2        | Conv2d          | 231.2M    | 1.8M      | 131.8879 | 48.00G      | 4.817 ms   | 68.480 us  | 4.817 ms   | compute    |
| ResNet101   | Raspberry Pi 4       | layer1.0.bn2          | BatchNorm       | 401K      | 1.6M      | 0.2499   | 6.40G       | 62.740 us  | 62.740 us  | 62.740 us  | memory     |
| ResNet101   | Raspberry Pi 4       | layer1.0.relu         | ReLU            | 803K      | 6.4M      | 0.1250   | 3.20G       | 250.880 us | 250.880 us | 250.880 us | memory     |
| ResNet101   | Raspberry Pi 4       | layer1.0.conv3        | Conv2d          | 102.8M    | 4.1M      | 25.1888  | 48.00G      | 2.141 ms   | 159.360 us | 2.141 ms   | compute    |
| ResNet101   | Raspberry Pi 4       | layer1.0.bn3          | BatchNorm       | 1.6M      | 6.4M      | 0.2499   | 6.40G       | 250.960 us | 250.960 us | 250.960 us | memory     |
| ResNet101   | Raspberry Pi 4       | layer1.0.downsample.0 | Conv2d          | 102.8M    | 4.1M      | 25.1888  | 48.00G      | 2.141 ms   | 159.360 us | 2.141 ms   | compute    |
| ResNet101   | Raspberry Pi 4       | layer1.0.downsample.1 | BatchNorm       | 1.6M      | 6.4M      | 0.2499   | 6.40G       | 250.960 us | 250.960 us | 250.960 us | memory     |
